X,Y,Orientation,MinorAxis,MajorAxis
221.9493,340.1237,1.33768938193037,53.8954790548974,150.65275291163
219.013,340.4483,1.38111119499168,54.8903775623333,142.930885337564
215.612,341.6656,1.45663685518277,55.5482665546815,137.790260775642
212.7682,341.4444,1.51211006839904,55.5647745068644,136.714764335206
210.4863,344.5989,-1.55761208269654,55.198382274059,140.373895875618
208.6523,347.744,-1.48832577627886,54.6773785618391,144.456066536192
206.8888,350.249,-1.42963256594338,54.5613381932747,146.887873783387
205.3152,353.0187,-1.37751933839716,54.719032037638,148.195933414334
203.9831,356.3129,-1.32114695823543,53.8940377779705,151.62366497624
202.1986,357.9536,-1.27865950905208,52.563055717821,154.603525421332
200.5616,359.7207,-1.23354892483163,52.7131627143712,156.866185438403
197.7274,363.7092,-1.19164473929785,51.5320300118574,163.37120820554
196.0553,364.2669,-1.13514865326385,51.8698810171055,161.530127628069
194.2355,367.0989,-1.08206208181042,52.609768301447,163.864076915229
193.039,369.7953,-1.02541955561571,53.1095140690266,166.48938756472
192.4888,372.1123,-0.983936394006704,53.3084042553271,167.621980402762
190.5746,377.4664,-0.968235564044528,52.0305697565627,171.83282001878
189.3757,381.0918,-0.95135564334422,50.9763914219541,169.313762959535
188.7878,383.4277,-0.93081442425701,49.9441517845398,166.401173283649
188.4323,385.3561,-0.914168469269732,49.0579236864506,165.947583713529
188.7876,385.7141,-0.892973645615004,47.7287699199967,162.869828016101
190.2108,383.1852,-0.850035780857078,46.5544443968473,157.294410592269
190.1617,382.718,-0.820184106507914,46.6644831229338,159.217856138572
190.6716,381.584,-0.79359582817102,47.3147874050655,157.381159528065
191.9845,379.0852,-0.767119252824105,47.1667886633427,153.659172697206
191.7253,378.498,-0.759379257259317,47.0688895013559,153.857841723146
193.0093,376.2878,-0.756288590129492,46.8499546010791,150.233892011824
193.1715,375.4565,-0.766598080956161,45.9748823362632,148.96710705582
194.032,375.1907,-0.804215167852014,46.1824800969987,146.663821100776
194.7865,374.5066,-0.815362245926702,46.1260400204501,144.565680198092
195.7105,375.5569,-0.871836552322563,47.9168981915106,143.132508033026
196.6915,377.3187,-0.947886484909135,50.1338060381756,143.820373841328
198.2578,378.6169,-1.03646612444023,51.8952827472269,142.450726874557
200.4424,381.0317,-1.15324757507069,55.344180098755,142.967816183256
202.4368,383.7373,-1.25820915591053,57.198498515046,144.226149644005
204.9126,385.3664,-1.34072475527819,57.7627201918893,143.76515788805
207.8202,385.339,-1.40025933792016,58.9993717481951,140.658843594444
209.6773,386.8622,-1.44247976242673,58.5706813944975,140.239347085398
211.6632,387.8218,-1.4729515404675,58.2638045905846,139.552343797345
213.0533,386.6781,-1.48015512611571,57.7338105795634,136.895539077894
214.0547,387.3446,-1.48678539441314,56.2021487820084,138.422839861885
214.7627,386.0616,-1.4680464221485,54.3885212272126,136.278263293078
215.3225,383.1141,-1.42380496906658,52.838670191412,133.716308667469
215.5754,380.9301,-1.39499836272928,52.2074515593635,131.393510086092
215.6285,379.4807,-1.38227089709807,52.3611275470372,130.946350291893
215.3625,377.6201,-1.37468348019016,52.9050143899686,128.04581504823
215.4641,376.8017,-1.36909270943462,52.7211703494237,121.593287573171
214.6377,376.4008,-1.36779063398674,53.3053572072889,124.023761211076
215.2549,379.3455,-1.41541298501131,54.5492107776018,122.619289237716
214.9983,380.7876,-1.46938138501231,55.6404544770581,127.091141474771
215.6824,382.8622,-1.52915490580287,56.7317315784167,128.673246443597
216.4688,383.5511,1.56456562583365,57.4174651162956,128.863684147879
218.607,387.9357,1.49581863276217,57.2568871563135,136.040085653412
219.4897,391.2507,1.49744840178165,55.9750423164345,139.87595390616
220.6895,392.2197,1.50148564402178,55.4877230812028,139.880422117446
221.8092,391.5605,1.50684889885866,55.2357759223943,138.074614318112
222.6632,393.0887,1.52154699131268,54.9332523581882,140.065930036389
223.4621,392.6494,1.52383118032396,55.1669692197639,138.903989681595
224.1398,392.5768,1.51220100270321,55.3703217815009,138.788176343079
224.2044,391.5585,1.52027427752446,54.9093612826951,137.218562541246
223.9386,390.1243,1.53306173303111,55.0565099915485,133.715505295279
223.4727,387.9134,1.56148746041049,54.6377610471254,129.649547651174
222.8922,387.1853,-1.55307034526341,54.1103887134203,128.161979370761
222.1064,386.7131,-1.51840317155208,53.4373347703721,127.379298180685
221.4202,385.3542,-1.47391340130349,52.9522842233669,126.126203344765
220.5238,384.2513,-1.44033023163211,52.4348565886814,124.992240447199
219.3829,385.3321,-1.41907427036747,52.1224847366017,127.424057874731
218.5141,386.7798,-1.40626288259406,51.7450651758285,131.157754216178
216.8085,389.6831,-1.38553486114714,50.9757161854671,137.484537342367
215.4933,389.6541,-1.37704757876675,50.8961594999315,137.872754058025
215.2482,391.0764,-1.40463023283302,51.3696070960123,138.881677769151
215.5492,392.5358,-1.44418468061314,52.0377122758879,139.790173929395
216.3505,392.0273,-1.4783825839212,53.3514832535517,136.689352830463
217.0252,393.4569,-1.49276595771213,53.6030889929267,139.006872508637
217.7965,393.624,-1.51296582267231,53.7382590289662,139.023618442664
218.5769,394.1665,-1.53826089507593,54.3193593271877,138.159808818521
219.4662,394.8117,-1.56945646635345,55.3347372440399,137.696885435731
220.9103,396.3369,1.52904922981452,56.3575066918786,139.210009468602
221.3273,396.1604,1.51834811948592,56.4177893116057,137.405322249152
222.2052,396.7503,1.49584985652004,57.0441001932344,137.722233021697
222.8382,395.2957,1.48191595129222,57.7106782224618,135.624259476637
223.3192,397.228,1.46121842429497,57.7869942071623,138.554222595354
223.765,397.1294,1.44300017064758,58.4814792773114,138.048000495552
224.1012,396.7944,1.43622625847003,58.2765600738517,137.87089031546
224.5942,396.9564,1.42587489476969,58.4711938194615,138.378999010858
225.3756,397.4214,1.39824337136377,59.4929327068798,138.474926147961
226.4001,397.9615,1.35984479761089,60.8696901521928,139.191384948778
227.4874,398.4578,1.32183317002034,61.5965796149763,139.922719168129
228.5336,399.1439,1.28904164823036,62.1037739554319,139.906276640808
229.4134,399.0304,1.27454148893408,62.9929587980438,139.410429177266
230.2695,397.2463,1.24665272103212,64.1327733985969,136.753536930005
231.3469,397.2664,1.22464169989145,64.0635292162754,137.255357239811
232.1861,397.1727,1.2205239200753,64.2203266398771,137.278853092482
232.9606,396.4378,1.2234035259388,64.573665100964,137.072054319744
233.5249,395.9212,1.21582521168484,64.8308606309881,137.313717612299
234.527,397.0657,1.21338704012365,64.165284314971,139.703108589774
234.7596,396.8634,1.20715887134371,64.5289934536744,139.14436170954
234.6422,395.9833,1.20102833829833,65.5962495533096,137.870435890041
234.5655,395.5417,1.19564858223499,66.0046921189268,137.278501452165
234.0437,394.6519,1.1820273581605,66.9439021423862,134.720453580819
234.3063,395.0287,1.16811146812738,66.9533814175094,135.962419315452
234.8042,395.8817,1.14268367722721,67.1433566724115,138.222179059477
235.4504,396.6778,1.12231247630317,67.1939761572669,140.683112404183
236.2358,397.8243,1.12308816228768,66.5481957757775,143.051792742952
236.7677,397.9689,1.13121377420839,65.6243254889433,143.77047915742
237.0418,397.912,1.1319306818461,65.5502082720794,143.5041153668
236.7627,396.3803,1.12125316356748,66.9746760163528,139.456716037528
237.4543,396.818,1.08971838173361,67.6251326188723,141.029365195158
238.1626,397.7438,1.06026564608147,68.3413644026668,142.619918110124
239.3405,399.111,1.05339729158257,68.0459742073551,145.506499158148
239.8728,398.61,1.05427423208109,68.1696023923284,145.553669150988
240.7174,398.6579,1.03310648923913,68.7084142754667,145.952409076266
241.3599,398.3394,1.01187009988678,69.3597722004099,145.976532362435
240.7597,395.9908,1.00094656137851,71.0619927060423,140.839976984344
241.4911,395.4024,0.964635008422186,72.200289075769,141.017387215897
241.6951,394.5206,0.933628542100981,72.7996133501242,142.339620287524
241.5126,393.5915,0.919323459676778,74.2824544803899,142.079913886149
241.8345,392.9414,0.886157367191622,75.3363374755,143.472839730652
242.1292,391.9037,0.84858740746896,75.3653974669458,145.821767955816
241.6698,390.3955,0.846275995902019,74.9426953024569,144.485136592298
242.0271,389.8989,0.839314476786703,74.1742719835754,146.403121014759
242.4473,390.4231,0.833836162730978,73.4851121981315,148.112965433961
241.899,390.2785,0.823612504850131,74.8331138165379,146.659451436048
241.3421,390.2163,0.808553821732097,76.0759187698656,146.311291126389
240.8472,389.9218,0.783001864963965,77.095429314855,146.862899214843
240.0848,389.4875,0.767460868572483,77.8277006580348,144.55946162359
239.2891,388.705,0.757028027069263,78.7056096918771,142.768678552449
239.2598,388.185,0.746319865956928,78.1398393485567,143.261464631568
239.2626,388.0908,0.74888273544383,77.8959580305885,143.406220112205
238.6788,387.8764,0.772166915280435,77.3985351977938,140.385729851961
238.8715,387.9126,0.772722878026994,77.1832474793066,139.966782448043
239.4665,387.6871,0.766275291259866,76.9898369827446,139.839716222032
240.2457,387.5738,0.779530966165924,75.1101090685937,140.352210497822
239.2833,386.3494,0.838901494428756,71.8339721526698,137.376408333031
238.638,385.6531,0.910313297757097,68.5881500618937,135.791120351287
237.3022,385.6904,1.02099837028104,63.8819243450025,131.448970312662
234.785,384.4466,1.14149892071559,60.3556160427445,128.305421642375
232.0988,383.1431,1.26175564316038,57.2821231362247,126.632087757332
228.9602,379.5529,1.39745655368989,55.7292487830786,121.329336905319
227.0812,375.5822,1.5560110526263,58.3166172247427,115.771216712758
225.1113,373.5737,-1.38281092104034,60.1861770284699,119.918402517229
222.698,373.1996,-1.19804971128136,61.163589353168,126.504673661511
221.3651,371.3227,-1.0775183123244,61.2609707410199,128.251671715006
219.2955,370.949,-0.973130347455305,61.4481807843879,132.206840084582
216.481,371.1253,-0.881824289436051,60.7560464118187,138.870377912441
214.2413,370.8232,-0.816782690436624,60.3695191580277,142.8817249096
212.6548,370.5228,-0.760402083428509,59.2514761245018,145.836362772556
210.7728,370.527,-0.70744059279443,58.4984313723363,150.309905990018
209.962,369.6398,-0.667524072079951,57.6920922425557,152.543519696211
209.7539,368.3467,-0.637345732426156,56.5878022098368,153.009385590882
209.7424,366.9572,-0.595689506704415,56.0821112199777,152.664861712134
210.0602,365.0024,-0.55864684619786,55.40542080759,150.241242227101
210.2337,362.8484,-0.527434905945787,54.6898200205102,147.036557393054
210.7998,360.8223,-0.503761425639692,54.5136023505369,142.601010019034
209.1748,360.1835,-0.494925801168803,54.3509558281961,142.661296580521
207.4825,359.9642,-0.499725299685154,55.2896861449829,141.239170810444
205.8258,359.6,-0.474377681650499,57.0645106579868,139.283667264289
205.4569,358.3883,-0.403867612386534,58.4998805723059,138.333532283754
206.482,356.873,-0.332659356133107,58.7938928905589,137.724289455684
207.7876,354.7605,-0.287827894264718,59.4551401416026,134.175612580621
207.3244,352.1134,-0.222153904032422,61.2656742409208,131.590819235005
205.9229,348.5027,-0.0725044498160944,64.6546056908592,130.227448699064
203.6216,344.2285,0.131979273045606,66.8633405322387,130.762249779659
200.3788,338.3883,0.33486806413207,66.8630475540011,134.846602055863
197.2195,332.4283,0.49233004664951,66.3798853006322,139.187686049568
194.0358,325.2967,0.62697580315782,67.8734543571496,142.148154586871
193.2455,320.8932,0.728041172026969,68.925663743522,143.138887603791
192.0123,315.5327,0.828389623649681,67.4051071159089,145.767270047735
190.0706,310.5517,0.886773178869486,65.6080025686812,148.912027209551
187.0302,305.9171,0.942054618974896,64.286243104754,153.04631199423
183.5466,302.1785,0.995939788743432,62.882664616407,157.238723802221
179.7782,300.0937,1.04743882024633,60.6705227154802,161.92268279286
174.5002,297.4275,1.07803036905714,58.6279929692307,162.873478123985
168.1346,293.172,1.09017248916617,56.5240588247462,161.009983567621
161.5745,288.2318,1.11532157635874,55.6857824293565,161.302477662654
155.9781,283.7113,1.14487124690387,55.8762876328362,160.588617490067
151.4819,279.9683,1.17000396498093,55.7282163888919,161.14383796324
147.7728,275.5602,1.19263998050133,55.6011992135111,164.25761974482
144.7205,272.835,1.19630604984677,55.0183143296877,165.51966590212
142.1033,269.3046,1.19391116130837,54.4796508025803,165.363733115314
140.1996,264.8584,1.19029330463095,53.6787618625741,163.437947322132
139.1886,259.6847,1.18799416976574,54.0585167206608,161.028702201453
138.6301,254.2598,1.18833320531823,54.8239219564387,159.643389710853
137.2375,247.6048,1.19320691164035,53.4375779725382,158.584529006607
136.1045,241.1297,1.18108634422208,53.4141124244052,160.397687655752
135.7707,234.9093,1.17716704114713,51.8719251106897,164.205535630571
135.7676,228.1852,1.17207237987899,50.2984872622397,167.978731439768
136.1147,222.2117,1.15819366725211,49.6865891990105,167.613126302866
136.2465,217.9963,1.14552757441056,49.3528504726721,169.331922372497
136.211,214.696,1.14509076520168,49.5996397728968,167.998424527048
136.1765,212.7735,1.16506247748543,50.6795497248438,166.767351646424
135.2889,212.4303,1.21077141540457,52.4962271584889,166.040956813817
133.7676,211.4526,1.25637154396765,53.9261026467747,161.509557569986
132.441,210.1966,1.31221684006848,54.5100207924713,154.564546112252
131.5171,210.0881,1.37785125024286,55.0655563201344,154.481741897174
130.45,208.9482,1.45047004749654,55.125753725142,156.36089863574
129.711,207.3225,1.49681903265779,54.7242910738705,157.125864688988
129.4559,203.2084,1.52769297098857,53.6624174037385,157.241070957492
129.7719,197.6389,1.54426551890906,52.178048130537,157.588531537572
130.1603,192.5941,1.54963781865591,51.4854170515403,157.62336114536
129.7982,187.4696,1.56009016358138,52.7512414290856,157.623238937752
129.459,178.9765,1.54748176670639,52.4083742526065,158.44518676732
128.1128,172.4275,1.53899966205083,52.5926300449184,157.691256321647
126.1233,165.7843,1.51637946630662,53.2816319689954,157.433270666674
122.7553,160.2848,1.48873412679007,53.367764716843,158.88688940438
119.9598,156.6505,1.47438977502053,53.1407548144564,155.028989275048
118.8105,156.3801,1.45586709191861,54.3978755902015,141.704990965139
118.2039,154.8552,1.424575977567,55.802740273929,134.515247761956
117.4394,152.0477,1.41863282120461,54.6824998230933,129.67206315024
116.766,150.4087,1.39644231148859,54.8974091105928,125.498134072383
116.3956,149.4128,1.37556472494176,54.2617222694811,125.38277965011
116.6376,148.9778,1.36240613560567,54.2714136513332,124.298513204678
117.5448,148.2753,1.34709528842533,54.2878387266496,123.638935087453
118.8679,147.7035,1.33712598105147,53.7600336107394,123.815477457523
120.0727,147.0082,1.32595073808953,53.6948693233934,122.991767750688
120.8821,146.4852,1.31778508023673,53.4633906674632,122.159029498587
121.3929,145.6577,1.31313296960499,53.325058711101,122.250562449773
121.935,145.2136,1.31194338821876,53.0189298077097,121.938559338532
122.6251,145.0813,1.31125276582869,52.9436748920035,122.14201574696
123.1287,145.1905,1.30718457548344,53.1183374342082,121.797389394361
123.199,145.2926,1.30495473988178,53.1013487644672,121.848137173769
123.2729,145.2312,1.30025124863364,53.2073650380322,122.404408972186
123.3635,145.5367,1.30469571805876,53.392713828162,122.03535408798
123.6055,145.7937,1.30534493211977,53.6605030862381,121.972200889932
124.6391,146.2971,1.30452785827437,54.5200051482844,119.949857171591
125.057,146.0447,1.30399240049879,54.4634570992676,121.677131875564
124.4994,142.59,1.27627855132454,54.8049217865656,119.2105106854
124.5336,141.0565,1.23162744690934,55.1067423684139,121.929781473343
124.1777,139.5414,1.19250427138654,56.3320677407632,122.217282556426
122.1595,137.6054,1.16205370103209,54.6193812596578,121.357257213959
117.7045,132.4641,1.14175277004394,49.8044228340441,122.316441867048
113.9585,125.4805,1.07078401690129,45.3422052719,124.031167756712
110.2766,119.4031,1.04424049343706,42.3587621024126,131.455840821125
112.972699993375,142.363890619905,1.25057825300456,41.0939904278377,75.0969960925094
117.5512,130.1073,1.23818540882917,39.6127233166931,76.8212778150063
116.6207,128.013,1.25618782303826,36.0832208451815,77.0145500143163
112.567108268951,139.947224905373,1.235433830071,37.5459949264624,93.5494518891362
122.4221,144.7949,1.24782917873754,36.5094532640268,100.595883643807
122.2431,144.3698,1.28366484690943,34.5879604418178,105.685391959251
112.479261118479,138.205438491777,NaN,0,0
112.523629335709,137.780194529994,NaN,0,0
63.71426,72.92495,0.29952440794554,23.2918795039276,75.0415841809154
61.71883,77.91396,0.226168346748969,23.4777104091666,76.1428835714821
59.62193,81.46348,0.213258438532877,23.5691028766146,77.3993395070346
61.66236,83.83693,0.314655749386853,25.1005864929811,84.6889217761169
61.38663,83.79518,0.346884287009488,25.4240358888584,90.9362915420982
60.13838,82.29284,0.350118148176624,25.358943746755,92.4399555956438
57.70222,78.47318,0.485999216545343,31.3406111095128,104.691496739138
58.10367,77.64317,0.412669171737664,25.9505383673076,99.2015043394165
58.85478,76.58694,0.416641156038945,25.8307520943304,97.6697914117835
58.94976,74.85943,0.506395214546339,29.4007427451967,104.30134416395
63.02191,77.07198,0.442531642552969,25.097297593362,91.7972210753132
73.74765,82.20362,0.542457893950198,24.4186795340573,116.808656606437
63.71407,72.24368,0.677230019209824,24.9561991203791,64.2120006232918
117.661974143019,140.435889936881,NaN,0,0
119.7549,133.5105,1.48747487265014,38.6039184587639,43.4517543418449
122.84,137.3153,-1.38724526531159,41.7395746451301,47.1305458236739
132,150,0.737370469177143,45.8833277241855,105.450777357284
113.2357,128.6526,0.511639234241195,49.8571243475414,101.397783473821
114.8197,131.3671,0.300803561720702,52.7514639052633,96.2399658937652
115.4872,133.9252,0.106520988215098,59.4994249792955,95.4803260851504
117.9394,136.252,-0.0614324883141993,62.6362099644308,91.8002903691947
118.7643,140.8315,-0.346774572442609,62.4457664637337,94.7494758326505
120.1384,147.438,-0.590779625391835,61.6389661031962,99.1261604637473
121.7053,156.0112,-0.779563673840885,62.5937664166535,103.452223114217
123.4286,168.2103,-0.935746712521617,64.0104720629443,109.829362003402
127.0545,180.3958,-1.04055114599945,71.1245428608404,114.460468139824
128.9235,192.5302,-1.28396804726062,71.9900490174404,125.425024737232
131.6888,205.5032,-1.51686046050328,68.6023470768264,136.93400805703
134.5279,217.9896,1.44844557077776,65.0784844629379,148.885447282765
137.286,228.9942,1.31869033837814,59.8996979062778,158.885858881174
140.5729,238.5661,1.23492936620727,56.7461337466297,157.239732331311
143.3509,245.6886,1.17932052306128,54.9357035115412,150.895042212083
145.1306,249.9488,1.09608815015101,56.1088273484222,145.094485447354
146.1135,252.4818,1.00440108577277,56.2186964013455,145.736986508327
146.2009,254.0723,0.932717717197389,57.0119060612838,144.831608933011
146.1987,254.9262,0.872236316889136,57.9821634360402,141.445044264243
147.188,255.9776,0.814377452229472,58.8353511171652,141.263851108398
148.4474,254.9383,0.791927470264074,60.81327699887,136.322802879248
150.966,255.4854,0.740069074646224,59.5550677122287,129.653903972299
154.7925,255.2724,0.7126328315993,57.4219564585735,130.270481301326
158.8615,254.5024,0.699423202782008,56.3689200049835,135.906181553084
160.6957,253.8006,0.690573736591582,56.1823817408055,139.029884402494
161.1502,253.5736,0.678527036245388,55.9300425505075,140.699991633523
161.2699,253.5129,0.664583618043809,55.5310389496484,142.134673496968
160.6187,253.2248,0.655124706301253,55.9428218580312,141.812864850209
160.0192,253.0025,0.639773657007699,56.174187527761,141.259865088559
159.3126,252.6052,0.624130481969007,56.1154787158473,139.421153150611
159.1545,251.9243,0.595505162153524,55.6035655371028,139.585629310744
159.7397,251.5367,0.556079409142782,55.2189038952864,139.570075240482
160.4517,251.0152,0.517828368220355,55.8551024298165,138.845075871948
162.0347,250.7073,0.476616679232845,56.4469736843364,139.617650948806
164.9496,250.0671,0.411947367765488,56.2643743828447,142.208431038188
167.3155,249.1251,0.351383767638456,55.9290250442139,143.681848189221
169.894,248.2193,0.295971215180659,56.1643259194526,145.242752177579
173.194,246.8317,0.235001854796693,56.1918029196976,148.880790776393
177.4571,244.9577,0.170835078164104,55.2005397901475,152.143442787923
181.9134,242.8466,0.123371508650022,54.1245196100536,153.23229530326
186.4416,240.3773,0.0699486794177921,55.4913811755693,156.436584804394
189.4509,238.1237,-0.01387462380802,56.2284520085867,160.38418401057
195.2528,235.7484,-0.0651209186370719,53.753684105015,156.723323629691
200.3838,235.6182,-0.0997087629441487,53.7444090872285,152.92977130428
205.0685,236.3867,-0.124477429231164,53.4577518127146,153.482733139397
209.466,238.0806,-0.160550415217687,51.9255404095645,153.971775026179
211.4346,239.8211,-0.189556473826791,51.0893846339151,151.039837008817
213.9812,240.6163,-0.204712479701017,50.9682231909643,149.714641104201
215.3358,241.5287,-0.2146960298723,53.2813062916692,148.040930000363
215.8413,241.8661,-0.216100930163569,55.2476357325428,144.103333226408
217.0483,242.3666,-0.248944199849096,54.8450664214677,138.741977343871
218.0002,242.1797,-0.274336700583554,53.6308105935499,137.459637155276
219.4286,241.485,-0.278963367894169,52.9015394534995,137.966413275574
220.4388,240.3689,-0.264318603466955,52.0092123223788,137.986982659311
222.2523,238.4888,-0.242002784174023,50.2048412708003,139.735513969111
224.2666,236.6215,-0.206145056910301,49.3615977937614,140.366768069459
225.6857,235.8057,-0.165999618502898,49.3776016501029,140.700886159878
227.1944,235.6442,-0.125907999587763,48.9679087067876,142.778004203709
229.3568,236.002,-0.0928597810080201,48.6141006017829,146.582865494486
231.0861,236.7404,-0.0650708663098088,48.6670804487545,148.638376637431
233.2588,237.4754,-0.0489080153764365,48.6916823136196,150.637997924252
237.4874,237.6841,-0.0385269792878374,47.7716245686722,155.595023109887
243.1637,237.9007,-0.0286320529605305,47.581161679756,159.297800022488
250.5481,238.0367,-0.0195055873201157,47.7889199586364,163.414049526391
259.8539,237.0543,-0.018184358794991,47.0473249782961,169.525439899683
270.7701,235.3396,-0.0163479212466127,45.8588128129174,174.930882584062
280.7454,233.7297,-0.0146518092227122,46.2384494602464,178.10144764995
288.4692,233.7725,-0.0166847168893169,47.1116610158624,181.880021080473
297.6798,234.3254,-0.00162018758056035,47.5268783525125,178.974286539816
307.9018,234.6325,0.0227132565700389,47.8687719539004,174.647865207398
316.871,235.2776,0.0438047229898996,48.3868852925887,171.65957336647
325.7602,236.6848,0.0319899237882068,48.0837797183987,173.133142888896
334.5707,238.4381,0.0308545455909017,49.3249690263417,173.744637045942
342.118,239.2763,0.0419335957744499,50.2341585152056,172.337112065702
348.9605,239.1902,0.0339872475911918,49.4936183787312,172.594570333415
355.9267,239.048,0.0313127233400003,48.5258216597769,172.009118263013
363.7875,238.9287,0.0350575276641423,47.7718028621233,170.915018687796
372.2502,238.8451,0.0527737046210303,47.7741057693392,170.338624245847
382.1446,239.0338,0.0820318598044497,46.8623780300056,170.960687472075
392.114,238.7742,0.107886037555031,46.3264399781909,173.918902502233
402.4592,237.7549,0.120429450975275,46.5293053912451,175.611455092872
408.9636,238.083,0.121005178739827,48.2312947364439,176.574325027697
412.7302,239.032,0.111875638369492,49.5076870585384,173.687978908928
416.7466,240.4731,0.085460156585432,50.1462942665202,169.214935378269
421.2322,241.7365,0.0622138061949313,50.1930171624119,165.767832852737
424.0761,242.2349,0.0321828554730429,50.1836320000681,162.816161263708
426.3292,242.0688,0.000597411303397333,49.3581165410439,162.181655371003
427.7238,241.8896,-0.0331099815617548,49.460747262136,162.243563194034
429.0526,241.874,-0.0699102363013812,50.2652771042479,161.978750212801
431.0178,241.7398,-0.107333341883315,50.3197574168753,163.186000984104
433.2025,241.4318,-0.137402033548926,50.4299824850959,166.802384966178
435.2349,241.1141,-0.155504422344886,49.6407548669118,170.222093768721
436.7117,241.0112,-0.156690945884136,48.8255508067364,172.28585263944
438.1529,240.9598,-0.151013504956053,48.461657626351,174.306825797276
439.296,241.0199,-0.141338727444093,48.1033689901389,175.812378163417
440.0616,241.2144,-0.136552591309744,47.7726595472367,177.077179617451
440.389,241.513,-0.129732202093205,47.4893755797614,176.536123377917
443.3277,241.9306,-0.106687722691471,47.813716075365,178.916922060151
447.1458,242.6289,-0.068773247573801,47.7633265569845,181.237041323077
449.7364,243.1487,-0.0411449096274273,47.4223377543462,181.695848940903
451.7964,244.3754,-0.00151912598575357,48.4244121417285,180.571043474339
453.5229,246.1579,0.0587120691566969,50.235075256808,177.087990677742
454.8451,248.8687,0.137144185285996,51.5411755774871,168.60987390855
457.3612,253.1174,0.225799193878102,51.8758468561387,161.347484454725
461.201,257.9966,0.316446657490659,51.1777062315608,160.516238141292
465.4409,261.6629,0.383785268615615,49.7936380731396,161.934250416263
470.6601,264.246,0.430471299346042,50.0933347924083,164.358681472873
475.2153,265.266,0.480164753350762,49.8811980188385,164.876897676764
480.2865,267.1193,0.543142465850086,50.006947337274,167.266648254575
484.0917,268.3374,0.574159810697429,51.3072718859046,168.616390054247
486.8656,270.272,0.589877484679755,54.1645156866923,167.897605618696
491.3441,273.5229,0.622279393050076,54.069613934836,167.696293045868
497.09,278.2012,0.661736510173464,53.1395078230676,167.220272775168
500.8627,283.6015,0.694951627643763,54.0698008498864,167.388060580959
504.4946,291.8669,0.72998779968927,54.2128518162104,168.772216233556
508.7835,300.3517,0.780846379718627,54.4654545080188,170.383607253249
512.8235,306.7787,0.84100453320201,53.4091125932533,173.990034923887
514.7921,310.5607,0.895413409683889,52.3619552037789,172.713449979238
515.8317,312.9919,0.946826826573524,52.2589873386124,168.206922471354
515.5861,313.5628,0.96695153270834,51.3692066572705,153.758832071471
516.7492,317.1403,0.997370296081097,51.521292753032,149.464358970268
517.3707,320.1294,1.01038300590725,50.4139972275202,146.898620332613
517.2802,321.5902,1.0240384274529,49.5164670048297,145.466746168766
516.9802,322.2258,1.03276001890739,49.5780070964661,144.31145330683
517.0149,322.8372,1.03858306744437,49.5998072083704,144.301660179923
517.2327,323.5364,1.03556350472762,49.2127076505346,144.360101037596
517.3471,323.6874,1.03644966044466,49.0377095341041,143.615352313582
517.4752,323.6528,1.03247755953562,49.1247338225741,143.642043427025
517.606,323.3412,1.02926552709145,49.08535578258,143.911525014405
517.9073,322.9398,1.03180883336347,49.3671946067891,143.518926180366
518.2564,322.6749,1.03502354085858,49.5870033159464,143.634767590041
518.766,322.4164,1.0358449514568,49.1671412291208,142.955059490319
518.8301,322.2391,1.04186877080507,49.8805309358189,141.861506694648
518.6606,321.8096,1.04616674684927,50.2634984580147,139.712666244346
518.1888,320.9643,1.04506229872034,50.3598731851768,139.214615174421
517.8103,320.1226,1.04084143637844,50.0954375825437,138.455631586397
517.1991,319.2085,1.04204216316804,50.6945961284249,134.932620245838
516.3969,318.0541,1.04308356683379,50.9358329038923,133.39002025058
515.6356,316.8242,1.02794386727734,50.9596449593331,132.400015352164
514.6747,315.0428,1.01665719034807,51.3850573005077,128.336255704697
517.1253,318.0977,0.991754516192473,50.8465814651311,141.734551701242
517.6723,318.5212,0.973004482070187,50.4089566206074,146.010772719774
518.0209,318.3332,0.948290824057895,50.2825498326602,147.685810272949
518.8929,317.8708,0.919186411537897,49.8774713189059,148.661375303663
519.8131,317.127,0.886598382500588,49.528596304219,151.024184666089
520.9879,316.2858,0.863625295805111,49.0962840038578,152.38249240131
522.4601,315.169,0.838604346922929,48.8706618248332,154.8996842438
523.8094,313.5466,0.819119138456262,48.199091740554,154.172077371851
524.3715,311.5992,0.818815779630592,47.6023766119878,150.855189544887
525.2189,310.5059,0.832012624556861,46.5256740311367,149.032165170039
526.7771,311.0027,0.859501784118015,45.9007844729871,150.600428494055
527.968,311.5301,0.908876860935499,45.4578031114743,150.755223825419
527.3386,311.2938,0.973871949105479,47.1935038943377,149.971195201963
526.1578,311.5369,1.04526066337301,48.333605736669,150.908450720785
524.3558,312.2519,1.11685511623944,49.5516795852041,149.252682862173
522.4954,313.4604,1.19219758427417,51.2271266001496,147.34464078354
520.7065,315.7598,1.27691498007576,52.7412929769462,150.131650145478
518.8958,318.4718,1.35146658081194,52.420395176594,154.205906189601
516.8797,321.7137,1.40407800112644,52.1133592436476,155.969300142438
515.738,324.693,1.43514898627881,51.8975280594841,156.006650709041
516.4236,328.3608,1.44841370533916,50.9055639710272,156.669459967098
518.5509,331.8253,1.45252217843312,50.571544257988,154.260612008298
519.5065,334.7682,1.42750512663876,54.4773579096255,150.301845230421
520.8788,338.5151,1.42863148436236,54.9358847753229,146.113633678289
